-0.0010,-0.0072,-0.0128,-0.9999
-0.0009,-0.0071,-0.0128,-0.9999
-0.0009,-0.0071,-0.0128,-0.9999
-0.0009,-0.0071,-0.0128,-0.9999
-0.0009,-0.0072,-0.0128,-0.9999
-0.0009,-0.0072,-0.0128,-0.9999
-0.0009,-0.0072,-0.0128,-0.9999
-0.0009,-0.0072,-0.0128,-0.9999
-0.0009,-0.0072,-0.0128,-0.9999
-0.0009,-0.0072,-0.0128,-0.9999
-0.0008,-0.0072,-0.0128,-0.9999
-0.0008,-0.0072,-0.0128,-0.9999
-0.0008,-0.0072,-0.0128,-0.9999
-0.0008,-0.0072,-0.0128,-0.9999
-0.0007,-0.0072,-0.0128,-0.9999
-0.0007,-0.0072,-0.0128,-0.9999
-0.0007,-0.0072,-0.0128,-0.9999
-0.0007,-0.0072,-0.0128,-0.9999
-0.0007,-0.0072,-0.0128,-0.9999
-0.0007,-0.0072,-0.0128,-0.9999
-0.0006,-0.0072,-0.0128,-0.9999
-0.0006,-0.0072,-0.0128,-0.9999
-0.0006,-0.0072,-0.0128,-0.9999
-0.0005,-0.0074,-0.0126,-0.9999
-0.0005,-0.0076,-0.0103,-0.9999
0.0007,-0.0089,-0.0051,-0.9999
0.0015,-0.0090,0.0020,-1.0000
0.0022,-0.0092,0.0097,-0.9999
0.0027,-0.0089,0.0178,-0.9998
0.0024,-0.0091,0.0266,-0.9996
0.0021,-0.0093,0.0366,-0.9993
0.0022,-0.0104,0.0490,-0.9987
0.0023,-0.0114,0.0635,-0.9979
0.0024,-0.0121,0.0793,-0.9968
0.0025,-0.0125,0.0961,-0.9953
0.0023,-0.0126,0.1142,-0.9934
0.0023,-0.0127,0.1337,-0.9909
0.0021,-0.0127,0.1547,-0.9879
0.0020,-0.0127,0.1765,-0.9842
0.0017,-0.0125,0.1987,-0.9800
0.0015,-0.0123,0.2209,-0.9752
0.0012,-0.0122,0.2439,-0.9697
0.0009,-0.0121,0.2673,-0.9635
0.0005,-0.0120,0.2903,-0.9568
0.0001,-0.0119,0.3127,-0.9498
-0.0004,-0.0118,0.3351,-0.9421
-0.0006,-0.0117,0.3576,-0.9338
-0.0008,-0.0114,0.3804,-0.9247
-0.0009,-0.0112,0.4032,-0.9150
-0.0012,-0.0109,0.4257,-0.9048
-0.0016,-0.0107,0.4475,-0.8942
-0.0019,-0.0106,0.4689,-0.8832
-0.0022,-0.0104,0.4904,-0.8714
-0.0025,-0.0102,0.5123,-0.8587
-0.0028,-0.0102,0.5344,-0.8452
-0.0029,-0.0103,0.5572,-0.8303
-0.0030,-0.0103,0.5808,-0.8139
-0.0032,-0.0101,0.6042,-0.7967
-0.0034,-0.0099,0.6266,-0.7792
-0.0039,-0.0095,0.6477,-0.7618
-0.0045,-0.0090,0.6678,-0.7442
-0.0050,-0.0085,0.6875,-0.7261
-0.0054,-0.0081,0.7067,-0.7075
-0.0057,-0.0077,0.7250,-0.6887
-0.0061,-0.0074,0.7429,-0.6693
-0.0063,-0.0070,0.7603,-0.6495
-0.0066,-0.0066,0.7772,-0.6292
-0.0069,-0.0061,0.7937,-0.6082
-0.0072,-0.0058,0.8099,-0.5864
-0.0075,-0.0055,0.8256,-0.5641
-0.0077,-0.0051,0.8408,-0.5412
-0.0079,-0.0047,0.8554,-0.5179
-0.0082,-0.0044,0.8692,-0.4945
-0.0084,-0.0040,0.8822,-0.4707
-0.0086,-0.0036,0.8947,-0.4466
-0.0088,-0.0032,0.9065,-0.4221
-0.0090,-0.0028,0.9175,-0.3975
-0.0092,-0.0025,0.9278,-0.3731
-0.0094,-0.0022,0.9372,-0.3486
-0.0096,-0.0019,0.9460,-0.3240
-0.0098,-0.0016,0.9541,-0.2992
-0.0102,-0.0011,0.9614,-0.2750
-0.0106,-0.0007,0.9677,-0.2520
-0.0109,-0.0004,0.9732,-0.2295
-0.0111,-0.0002,0.9782,-0.2072
-0.0113,0.0000,0.9825,-0.1861
-0.0118,0.0000,0.9858,-0.1674
-0.0134,-0.0004,0.9883,-0.1518
-0.0151,-0.0007,0.9902,-0.1385
-0.0159,-0.0008,0.9918,-0.1269
-0.0167,-0.0009,0.9930,-0.1171
-0.0177,-0.0011,0.9938,-0.1101
-0.0187,-0.0013,0.9944,-0.1044
-0.0187,-0.0010,0.9949,-0.0989
-0.0180,-0.0005,0.9956,-0.0925
-0.0173,-0.0001,0.9962,-0.0853
-0.0175,0.0000,0.9968,-0.0785
-0.0180,0.0004,0.9972,-0.0729
-0.0185,0.0007,0.9975,-0.0678
-0.0181,0.0012,0.9979,-0.0625
-0.0177,0.0016,0.9983,-0.0562
-0.0175,0.0022,0.9986,-0.0500
-0.0179,0.0019,0.9988,-0.0453
-0.0182,0.0015,0.9989,-0.0422
-0.0181,0.0015,0.9990,-0.0398
-0.0180,0.0014,0.9991,-0.0376
-0.0176,0.0014,0.9992,-0.0351
-0.0175,0.0016,0.9993,-0.0326
-0.0175,0.0017,0.9994,-0.0315
-0.0176,0.0016,0.9993,-0.0315
-0.0175,0.0017,0.9993,-0.0315
-0.0175,0.0017,0.9994,-0.0315
-0.0175,0.0018,0.9994,-0.0315
-0.0174,0.0018,0.9994,-0.0314
-0.0174,0.0018,0.9994,-0.0314
-0.0173,0.0019,0.9994,-0.0314
-0.0173,0.0019,0.9994,-0.0314
-0.0172,0.0019,0.9994,-0.0314
-0.0172,0.0019,0.9994,-0.0314
-0.0172,0.0019,0.9994,-0.0314
-0.0171,0.0020,0.9994,-0.0314
-0.0171,0.0020,0.9994,-0.0314
-0.0171,0.0020,0.9994,-0.0314
-0.0170,0.0021,0.9994,-0.0314
-0.0170,0.0021,0.9994,-0.0314
-0.0170,0.0021,0.9994,-0.0314
-0.0169,0.0021,0.9994,-0.0314
-0.0169,0.0021,0.9994,-0.0314
-0.0169,0.0022,0.9994,-0.0314
-0.0169,0.0022,0.9994,-0.0314
-0.0168,0.0022,0.9994,-0.0314
-0.0168,0.0023,0.9994,-0.0314
-0.0168,0.0023,0.9994,-0.0314
-0.0167,0.0023,0.9994,-0.0314
-0.0167,0.0023,0.9994,-0.0314
-0.0167,0.0023,0.9994,-0.0314
-0.0166,0.0024,0.9994,-0.0314
-0.0166,0.0024,0.9994,-0.0314
-0.0166,0.0024,0.9994,-0.0314
-0.0166,0.0024,0.9994,-0.0314
-0.0163,0.0028,0.9994,-0.0310
-0.0152,0.0040,0.9995,-0.0290
-0.0140,0.0052,0.9996,-0.0244
-0.0125,0.0065,0.9998,-0.0172
-0.0120,0.0070,0.9999,-0.0085
0.0114,-0.0075,-0.9999,0.0012
0.0109,-0.0079,-0.9998,0.0120
0.0104,-0.0083,-0.9996,0.0241
0.0097,-0.0094,-0.9992,0.0381
0.0094,-0.0107,-0.9985,0.0537
0.0090,-0.0119,-0.9974,0.0703
0.0094,-0.0123,-0.9960,0.0875
0.0098,-0.0126,-0.9944,0.1044
0.0104,-0.0127,-0.9926,0.1204
0.0097,-0.0135,-0.9905,0.1368
0.0094,-0.0137,-0.9878,0.1549
0.0090,-0.0139,-0.9846,0.1740
0.0089,-0.0140,-0.9810,0.1931
0.0088,-0.0140,-0.9772,0.2118
0.0087,-0.0140,-0.9730,0.2304
0.0086,-0.0139,-0.9682,0.2497
0.0083,-0.0143,-0.9627,0.2702
0.0080,-0.0145,-0.9565,0.2914
0.0077,-0.0148,-0.9496,0.3130
0.0073,-0.0147,-0.9422,0.3346
0.0069,-0.0145,-0.9343,0.3561
0.0065,-0.0145,-0.9258,0.3777
0.0064,-0.0147,-0.9167,0.3992
0.0062,-0.0148,-0.9068,0.4212
0.0060,-0.0149,-0.8961,0.4436
0.0058,-0.0151,-0.8844,0.4665
0.0056,-0.0152,-0.8716,0.4899
0.0053,-0.0152,-0.8580,0.5133
0.0050,-0.0151,-0.8440,0.5361
0.0047,-0.0150,-0.8293,0.5586
0.0046,-0.0151,-0.8138,0.5810
0.0044,-0.0153,-0.7975,0.6031
0.0042,-0.0153,-0.7808,0.6246
0.0039,-0.0156,-0.7635,0.6457
0.0036,-0.0159,-0.7446,0.6673
0.0033,-0.0160,-0.7245,0.6891
0.0031,-0.0161,-0.7041,0.7099
0.0029,-0.0161,-0.6836,0.7296
0.0028,-0.0159,-0.6631,0.7483
0.0028,-0.0157,-0.6431,0.7656
0.0027,-0.0155,-0.6235,0.7817
0.0026,-0.0153,-0.6034,0.7972
0.0024,-0.0152,-0.5825,0.8127
0.0022,-0.0152,-0.5605,0.8280
0.0019,-0.0151,-0.5376,0.8431
0.0017,-0.0151,-0.5139,0.8577
0.0012,-0.0149,-0.4906,0.8713
0.0008,-0.0146,-0.4678,0.8837
0.0004,-0.0146,-0.4450,0.8954
0.0000,-0.0145,-0.4217,0.9066
-0.0003,-0.0143,-0.3980,0.9173
-0.0006,-0.0142,-0.3743,0.9272
-0.0008,-0.0140,-0.3513,0.9362
-0.0010,-0.0138,-0.3294,0.9441
-0.0012,-0.0135,-0.3089,0.9510
-0.0014,-0.0131,-0.2900,0.9569
-0.0017,-0.0126,-0.2725,0.9621
-0.0021,-0.0109,-0.2562,0.9666
-0.0025,-0.0101,-0.2406,0.9706
-0.0027,-0.0094,-0.2258,0.9741
-0.0027,-0.0088,-0.2118,0.9773
-0.0021,-0.0087,-0.1980,0.9802
-0.0014,-0.0086,-0.1838,0.9829
-0.0012,-0.0080,-0.1700,0.9854
-0.0016,-0.0069,-0.1578,0.9874
-0.0021,-0.0059,-0.1471,0.9891
-0.0021,-0.0054,-0.1374,0.9905
-0.0022,-0.0050,-0.1287,0.9917
-0.0024,-0.0048,-0.1202,0.9927
-0.0022,-0.0050,-0.1114,0.9937
-0.0019,-0.0052,-0.1028,0.9947
-0.0018,-0.0049,-0.0951,0.9955
-0.0023,-0.0048,-0.0884,0.9961
-0.0028,-0.0047,-0.0823,0.9966
-0.0030,-0.0047,-0.0767,0.9970
-0.0032,-0.0046,-0.0721,0.9974
-0.0039,-0.0040,-0.0692,0.9976
-0.0046,-0.0035,-0.0681,0.9977
-0.0052,-0.0031,-0.0679,0.9977
-0.0048,-0.0034,-0.0673,0.9977
-0.0044,-0.0038,-0.0656,0.9978
-0.0037,-0.0044,-0.0631,0.9980
-0.0044,-0.0034,-0.0617,0.9981
-0.0046,-0.0031,-0.0617,0.9981
-0.0046,-0.0032,-0.0617,0.9981
-0.0046,-0.0032,-0.0617,0.9981
-0.0045,-0.0033,-0.0617,0.9981
-0.0045,-0.0033,-0.0617,0.9981
-0.0045,-0.0033,-0.0617,0.9981
-0.0045,-0.0034,-0.0617,0.9981
-0.0044,-0.0034,-0.0617,0.9981
-0.0044,-0.0033,-0.0617,0.9981
-0.0043,-0.0034,-0.0617,0.9981
-0.0043,-0.0034,-0.0617,0.9981
-0.0043,-0.0035,-0.0617,0.9981
-0.0043,-0.0035,-0.0617,0.9981
-0.0043,-0.0035,-0.0617,0.9981
-0.0043,-0.0036,-0.0617,0.9981
-0.0042,-0.0036,-0.0617,0.9981
-0.0042,-0.0036,-0.0617,0.9981
-0.0042,-0.0036,-0.0617,0.9981
-0.0041,-0.0037,-0.0617,0.9981
-0.0041,-0.0037,-0.0617,0.9981
-0.0041,-0.0037,-0.0617,0.9981
-0.0041,-0.0038,-0.0617,0.9981
-0.0040,-0.0039,-0.0617,0.9981
-0.0040,-0.0039,-0.0617,0.9981
-0.0040,-0.0039,-0.0617,0.9981
-0.0039,-0.0039,-0.0617,0.9981
