-0.0015,-0.0071,0.0335,0.9994
-0.0014,-0.0070,0.0335,0.9994
-0.0014,-0.0070,0.0335,0.9994
-0.0014,-0.0070,0.0335,0.9994
-0.0014,-0.0070,0.0335,0.9994
-0.0013,-0.0071,0.0335,0.9994
-0.0013,-0.0071,0.0335,0.9994
-0.0013,-0.0071,0.0335,0.9994
-0.0013,-0.0071,0.0335,0.9994
-0.0013,-0.0071,0.0335,0.9994
-0.0013,-0.0071,0.0335,0.9994
-0.0013,-0.0071,0.0335,0.9994
-0.0013,-0.0071,0.0335,0.9994
-0.0013,-0.0071,0.0335,0.9994
-0.0013,-0.0071,0.0335,0.9994
-0.0013,-0.0072,0.0335,0.9994
-0.0012,-0.0072,0.0335,0.9994
-0.0012,-0.0072,0.0335,0.9994
-0.0012,-0.0072,0.0335,0.9994
-0.0012,-0.0072,0.0335,0.9994
-0.0012,-0.0072,0.0335,0.9994
-0.0012,-0.0072,0.0335,0.9994
-0.0012,-0.0072,0.0335,0.9994
-0.0011,-0.0073,0.0339,0.9994
-0.0007,-0.0076,0.0353,0.9993
-0.0002,-0.0079,0.0384,0.9992
0.0004,-0.0083,0.0421,0.9991
0.0011,-0.0084,0.0464,0.9989
0.0019,-0.0084,0.0521,0.9986
0.0025,-0.0089,0.0588,0.9982
0.0023,-0.0089,0.0656,0.9978
0.0021,-0.0090,0.0727,0.9973
0.0023,-0.0093,0.0809,0.9967
0.0029,-0.0097,0.0914,0.9958
0.0036,-0.0102,0.1036,0.9946
0.0039,-0.0105,0.1170,0.9931
0.0043,-0.0108,0.1313,0.9913
0.0038,-0.0108,0.1464,0.9892
0.0034,-0.0108,0.1624,0.9866
0.0031,-0.0109,0.1797,0.9836
0.0031,-0.0110,0.1987,0.9800
0.0030,-0.0111,0.2194,0.9756
0.0029,-0.0112,0.2418,0.9703
0.0027,-0.0113,0.2657,0.9640
0.0024,-0.0114,0.2894,0.9571
0.0019,-0.0113,0.3116,0.9501
0.0013,-0.0112,0.3321,0.9432
0.0008,-0.0110,0.3507,0.9364
0.0007,-0.0109,0.3694,0.9292
0.0004,-0.0109,0.3910,0.9203
0.0005,-0.0111,0.4155,0.9095
0.0002,-0.0111,0.4414,0.8972
-0.0000,-0.0111,0.4660,0.8847
-0.0005,-0.0108,0.4884,0.8726
-0.0010,-0.0105,0.5104,0.8599
-0.0011,-0.0104,0.5332,0.8459
-0.0013,-0.0102,0.5568,0.8306
-0.0015,-0.0100,0.5812,0.8137
-0.0019,-0.0098,0.6045,0.7965
-0.0025,-0.0091,0.6264,0.7794
-0.0031,-0.0084,0.6464,0.7630
-0.0035,-0.0080,0.6638,0.7478
-0.0039,-0.0076,0.6803,0.7328
-0.0039,-0.0075,0.6972,0.7169
-0.0041,-0.0072,0.7143,0.6998
-0.0043,-0.0069,0.7312,0.6821
-0.0045,-0.0065,0.7478,0.6638
-0.0047,-0.0062,0.7650,0.6440
-0.0047,-0.0060,0.7825,0.6226
-0.0050,-0.0059,0.8003,0.5995
-0.0053,-0.0057,0.8182,0.5748
-0.0055,-0.0056,0.8356,0.5493
-0.0058,-0.0054,0.8522,0.5232
-0.0061,-0.0052,0.8682,0.4962
-0.0069,-0.0049,0.8826,0.4701
-0.0077,-0.0046,0.8955,0.4450
-0.0080,-0.0040,0.9078,0.4194
-0.0081,-0.0035,0.9194,0.3933
-0.0082,-0.0029,0.9301,0.3673
-0.0081,-0.0024,0.9401,0.3407
-0.0084,-0.0021,0.9495,0.3136
-0.0087,-0.0019,0.9578,0.2874
-0.0089,-0.0017,0.9651,0.2617
-0.0092,-0.0014,0.9716,0.2364
-0.0097,-0.0010,0.9770,0.2132
-0.0100,-0.0008,0.9812,0.1926
-0.0103,-0.0006,0.9848,0.1731
-0.0104,-0.0006,0.9880,0.1541
-0.0106,-0.0006,0.9908,0.1350
-0.0107,-0.0006,0.9931,0.1167
-0.0123,-0.0009,0.9948,0.1010
-0.0139,-0.0013,0.9960,0.0886
-0.0154,-0.0016,0.9967,0.0794
-0.0168,-0.0015,0.9972,0.0727
-0.0181,-0.0014,0.9976,0.0667
-0.0182,-0.0018,0.9979,0.0616
-0.0183,-0.0023,0.9982,0.0579
-0.0179,-0.0022,0.9984,0.0539
-0.0171,-0.0020,0.9987,0.0487
-0.0163,-0.0019,0.9990,0.0423
-0.0161,-0.0015,0.9992,0.0354
-0.0159,-0.0011,0.9994,0.0294
-0.0169,-0.0008,0.9995,0.0253
-0.0179,-0.0001,0.9996,0.0230
-0.0189,0.0005,0.9996,0.0215
-0.0190,0.0002,0.9996,0.0210
-0.0189,0.0002,0.9996,0.0210
-0.0189,0.0002,0.9996,0.0210
-0.0188,0.0002,0.9996,0.0210
-0.0188,0.0003,0.9996,0.0210
-0.0187,0.0003,0.9996,0.0210
-0.0187,0.0003,0.9996,0.0210
-0.0186,0.0004,0.9996,0.0210
-0.0186,0.0005,0.9996,0.0210
-0.0185,0.0005,0.9996,0.0210
-0.0185,0.0006,0.9996,0.0210
-0.0184,0.0006,0.9996,0.0210
-0.0184,0.0006,0.9996,0.0210
-0.0183,0.0006,0.9996,0.0210
-0.0183,0.0006,0.9996,0.0210
-0.0182,0.0006,0.9996,0.0210
-0.0182,0.0007,0.9996,0.0210
-0.0182,0.0008,0.9996,0.0210
-0.0181,0.0008,0.9996,0.0210
