0.0082,0.0133,-0.9246,0.3806
0.0082,0.0133,-0.9246,0.3806
0.0082,0.0133,-0.9246,0.3806
0.0082,0.0133,-0.9246,0.3806
0.0082,0.0133,-0.9247,0.3804
0.0082,0.0133,-0.9247,0.3804
0.0082,0.0133,-0.9246,0.3806
0.0082,0.0134,-0.9246,0.3806
0.0082,0.0133,-0.9245,0.3809
0.0082,0.0134,-0.9235,0.3833
0.0084,0.0134,-0.9213,0.3885
0.0084,0.0133,-0.9192,0.3935
0.0085,0.0133,-0.9168,0.3990
0.0086,0.0133,-0.9140,0.4054
0.0087,0.0133,-0.9103,0.4136
0.0089,0.0133,-0.9057,0.4236
0.0091,0.0133,-0.9005,0.4346
0.0092,0.0132,-0.8952,0.4454
0.0092,0.0131,-0.8900,0.4557
0.0094,0.0131,-0.8841,0.4670
0.0095,0.0129,-0.8773,0.4797
0.0097,0.0129,-0.8686,0.4953
0.0098,0.0128,-0.8598,0.5104
0.0100,0.0127,-0.8510,0.5249
0.0103,0.0125,-0.8355,0.5493
0.0105,0.0124,-0.8256,0.5640
0.0106,0.0123,-0.8155,0.5785
0.0108,0.0122,-0.8042,0.5941
0.0111,0.0121,-0.7921,0.6102
0.0113,0.0120,-0.7795,0.6262
0.0114,0.0119,-0.7674,0.6410
0.0117,0.0118,-0.7532,0.6576
0.0119,0.0116,-0.7395,0.6730
0.0121,0.0115,-0.7242,0.6894
0.0124,0.0112,-0.7029,0.7111
0.0125,0.0110,-0.6860,0.7274
0.0126,0.0107,-0.6694,0.7427
0.0127,0.0104,-0.6525,0.7576
0.0130,0.0101,-0.6243,0.7810
0.0131,0.0098,-0.6053,0.7958
0.0133,0.0096,-0.5847,0.8111
0.0135,0.0093,-0.5628,0.8264
0.0136,0.0090,-0.5412,0.8407
0.0138,0.0084,-0.5068,0.8619
0.0140,0.0079,-0.4749,0.8799
0.0141,0.0076,-0.4503,0.8927
0.0143,0.0071,-0.4201,0.9073
0.0144,0.0066,-0.3878,0.9216
0.0145,0.0063,-0.3594,0.9330
0.0146,0.0061,-0.3339,0.9425
0.0146,0.0057,-0.3073,0.9515
0.0146,0.0050,-0.2674,0.9635
0.0148,0.0044,-0.2238,0.9745
0.0148,0.0039,-0.1936,0.9810
0.0147,0.0036,-0.1635,0.9864
0.0147,0.0032,-0.1429,0.9896
0.0147,0.0029,-0.1235,0.9922
0.0146,0.0026,-0.1044,0.9944
0.0146,0.0025,-0.0857,0.9962
0.0146,0.0022,-0.0659,0.9977
0.0145,0.0020,-0.0465,0.9988
0.0145,0.0017,-0.0285,0.9995
0.0144,0.0014,-0.0109,0.9998
0.0143,0.0012,0.0107,0.9998
0.0143,0.0009,0.0390,0.9991
0.0143,0.0008,0.0585,0.9982
0.0143,0.0005,0.0768,0.9969
0.0143,0.0002,0.0897,0.9959
0.0142,0.0002,0.0988,0.9950
0.0142,0.0000,0.1094,0.9939
0.0141,0.0000,0.1248,0.9921
0.0141,-0.0002,0.1373,0.9904
0.0140,-0.0003,0.1459,0.9892
0.0140,-0.0004,0.1511,0.9884
0.0139,-0.0006,0.1604,0.9870
0.0138,-0.0007,0.1734,0.9848
0.0136,-0.0007,0.1926,0.9812
0.0135,-0.0008,0.2034,0.9790
0.0135,-0.0010,0.2130,0.9770
0.0135,-0.0012,0.2208,0.9752
0.0134,-0.0013,0.2286,0.9734
0.0134,-0.0014,0.2376,0.9713
0.0134,-0.0015,0.2469,0.9689
0.0133,-0.0014,0.2562,0.9665
0.0133,-0.0016,0.2655,0.9640
0.0132,-0.0017,0.2771,0.9607
0.0131,-0.0019,0.2875,0.9577
0.0130,-0.0021,0.2978,0.9545
0.0130,-0.0023,0.3097,0.9507
0.0128,-0.0025,0.3247,0.9457
0.0127,-0.0026,0.3355,0.9420
0.0126,-0.0027,0.3475,0.9376
0.0127,-0.0028,0.3584,0.9335
0.0126,-0.0029,0.3670,0.9301
0.0125,-0.0030,0.3760,0.9265
0.0125,-0.0031,0.3849,0.9229
0.0124,-0.0031,0.3937,0.9192
0.0124,-0.0032,0.4014,0.9158
0.0123,-0.0033,0.4102,0.9119
0.0122,-0.0034,0.4180,0.9084
0.0122,-0.0035,0.4255,0.9049
0.0121,-0.0036,0.4326,0.9015
0.0120,-0.0038,0.4427,0.8966
0.0120,-0.0039,0.4477,0.8941
0.0120,-0.0039,0.4501,0.8929
0.0119,-0.0039,0.4522,0.8918
0.0119,-0.0040,0.4561,0.8898
0.0118,-0.0039,0.4584,0.8887
0.0118,-0.0039,0.4616,0.8870
0.0118,-0.0039,0.4648,0.8853
0.0118,-0.0040,0.4685,0.8834
0.0118,-0.0040,0.4709,0.8821
