0.0086,0.0133,-0.9249,0.3799
0.0086,0.0133,-0.9249,0.3799
0.0086,0.0133,-0.9248,0.3801
0.0086,0.0133,-0.9249,0.3799
0.0086,0.0133,-0.9249,0.3799
0.0086,0.0133,-0.9249,0.3799
0.0086,0.0133,-0.9249,0.3799
0.0086,0.0133,-0.9250,0.3796
0.0085,0.0133,-0.9250,0.3796
0.0085,0.0133,-0.9250,0.3796
0.0085,0.0133,-0.9250,0.3796
0.0085,0.0133,-0.9251,0.3794
0.0085,0.0133,-0.9251,0.3794
0.0085,0.0133,-0.9252,0.3792
0.0085,0.0133,-0.9252,0.3792
0.0085,0.0133,-0.9252,0.3792
0.0085,0.0133,-0.9252,0.3792
0.0085,0.0133,-0.9252,0.3792
0.0085,0.0133,-0.9253,0.3789
0.0085,0.0133,-0.9253,0.3789
0.0085,0.0133,-0.9253,0.3789
0.0085,0.0133,-0.9253,0.3789
0.0085,0.0133,-0.9253,0.3789
0.0085,0.0133,-0.9253,0.3789
0.0085,0.0133,-0.9254,0.3787
0.0085,0.0133,-0.9253,0.3789
0.0085,0.0133,-0.9253,0.3789
0.0085,0.0133,-0.9253,0.3789
0.0085,0.0133,-0.9253,0.3789
0.0085,0.0133,-0.9253,0.3789
0.0085,0.0133,-0.9253,0.3789
0.0085,0.0133,-0.9253,0.3789
0.0085,0.0133,-0.9254,0.3787
0.0085,0.0133,-0.9254,0.3787
0.0085,0.0133,-0.9254,0.3787
0.0085,0.0133,-0.9253,0.3789
0.0086,0.0133,-0.9253,0.3789
0.0086,0.0133,-0.9245,0.3809
0.0087,0.0133,-0.9230,0.3845
0.0087,0.0133,-0.9209,0.3895
0.0088,0.0132,-0.9169,0.3988
0.0088,0.0131,-0.9137,0.4061
0.0089,0.0130,-0.9098,0.4147
0.0091,0.0130,-0.9049,0.4253
0.0092,0.0129,-0.8992,0.4373
0.0093,0.0128,-0.8930,0.4498
0.0095,0.0127,-0.8866,0.4623
0.0096,0.0126,-0.8798,0.4751
0.0098,0.0125,-0.8724,0.4885
0.0100,0.0124,-0.8638,0.5036
0.0103,0.0123,-0.8526,0.5223
0.0106,0.0123,-0.8409,0.5409
0.0109,0.0121,-0.8234,0.5672
0.0111,0.0119,-0.8110,0.5848
0.0113,0.0117,-0.7981,0.6023
0.0115,0.0115,-0.7805,0.6249
0.0118,0.0112,-0.7598,0.6500
0.0120,0.0109,-0.7428,0.6693
0.0122,0.0107,-0.7263,0.6872
0.0123,0.0105,-0.7125,0.7015
0.0126,0.0102,-0.6934,0.7204
0.0130,0.0099,-0.6690,0.7431
0.0131,0.0095,-0.6499,0.7598
0.0133,0.0093,-0.6306,0.7759
0.0135,0.0088,-0.5941,0.8042
0.0137,0.0086,-0.5725,0.8197
0.0138,0.0081,-0.5482,0.8362
0.0140,0.0078,-0.5231,0.8521
0.0141,0.0076,-0.4985,0.8667
0.0143,0.0073,-0.4747,0.8800
0.0144,0.0069,-0.4502,0.8928
0.0144,0.0064,-0.4104,0.9118
0.0145,0.0060,-0.3829,0.9237
0.0147,0.0053,-0.3464,0.9380
0.0148,0.0047,-0.3121,0.9499
0.0149,0.0041,-0.2726,0.9620
0.0149,0.0036,-0.2326,0.9725
0.0147,0.0029,-0.1826,0.9831
0.0147,0.0024,-0.1530,0.9881
0.0146,0.0020,-0.1256,0.9920
0.0146,0.0016,-0.0987,0.9950
0.0145,0.0012,-0.0734,0.9972
0.0144,0.0008,-0.0480,0.9987
0.0143,0.0005,-0.0212,0.9997
0.0142,0.0000,0.0057,0.9999
0.0141,-0.0001,0.0311,0.9994
0.0140,-0.0005,0.0557,0.9983
0.0139,-0.0009,0.0800,0.9967
0.0138,-0.0012,0.1035,0.9945
0.0137,-0.0015,0.1248,0.9921
0.0133,-0.0021,0.1622,0.9867
0.0132,-0.0024,0.1848,0.9827
0.0131,-0.0027,0.2087,0.9779
0.0129,-0.0031,0.2333,0.9723
0.0127,-0.0035,0.2573,0.9662
0.0127,-0.0039,0.2795,0.9601
0.0126,-0.0043,0.3048,0.9523
0.0125,-0.0046,0.3294,0.9441
0.0122,-0.0049,0.3517,0.9360
0.0121,-0.0052,0.3745,0.9271
0.0118,-0.0055,0.3985,0.9171
0.0116,-0.0060,0.4231,0.9060
0.0113,-0.0065,0.4582,0.8888
0.0112,-0.0068,0.4764,0.8791
0.0109,-0.0071,0.4944,0.8691
0.0107,-0.0071,0.5054,0.8628
0.0106,-0.0074,0.5209,0.8535
0.0104,-0.0076,0.5322,0.8465
0.0107,-0.0081,0.5378,0.8430
0.0107,-0.0080,0.5337,0.8456
0.0107,-0.0079,0.5333,0.8458
0.0107,-0.0079,0.5331,0.8459
0.0107,-0.0079,0.5329,0.8461
0.0106,-0.0078,0.5335,0.8457
0.0106,-0.0078,0.5333,0.8458
0.0106,-0.0077,0.5330,0.8460
0.0106,-0.0076,0.5335,0.8457
0.0106,-0.0076,0.5330,0.8460
0.0106,-0.0075,0.5322,0.8465
0.0105,-0.0075,0.5317,0.8468
0.0105,-0.0074,0.5315,0.8470
0.0105,-0.0074,0.5323,0.8465
0.0105,-0.0073,0.5331,0.8460
0.0105,-0.0073,0.5333,0.8458
0.0105,-0.0072,0.5333,0.8458
0.0105,-0.0072,0.5333,0.8458
0.0105,-0.0071,0.5330,0.8460
0.0105,-0.0071,0.5321,0.8466
0.0104,-0.0070,0.5319,0.8467
0.0103,-0.0069,0.5340,0.8454
0.0104,-0.0071,0.5381,0.8428
0.0103,-0.0071,0.5398,0.8417
0.0103,-0.0069,0.5397,0.8418
0.0102,-0.0069,0.5407,0.8411
0.0100,-0.0067,0.5439,0.8391
0.0098,-0.0066,0.5498,0.8352
0.0097,-0.0067,0.5592,0.8289
0.0095,-0.0069,0.5731,0.8194
0.0093,-0.0072,0.5899,0.8074
0.0090,-0.0074,0.6076,0.7942
0.0088,-0.0076,0.6251,0.7805
0.0084,-0.0080,0.6531,0.7572
0.0080,-0.0082,0.6735,0.7391
0.0077,-0.0086,0.6961,0.7179
0.0073,-0.0089,0.7194,0.6945
0.0069,-0.0093,0.7414,0.6710
0.0064,-0.0095,0.7615,0.6481
0.0059,-0.0097,0.7802,0.6254
0.0056,-0.0098,0.7915,0.6111
0.0052,-0.0100,0.8017,0.5976
0.0049,-0.0103,0.8217,0.5698
0.0045,-0.0106,0.8406,0.5415
0.0041,-0.0108,0.8569,0.5154
0.0040,-0.0109,0.8618,0.5071
0.0034,-0.0114,0.8863,0.4630
0.0030,-0.0116,0.9014,0.4328
0.0030,-0.0115,0.9067,0.4216
0.0025,-0.0117,0.9193,0.3934
0.0020,-0.0119,0.9309,0.3651
0.0018,-0.0121,0.9354,0.3534
0.0014,-0.0122,0.9447,0.3277
0.0013,-0.0123,0.9475,0.3195
0.0010,-0.0125,0.9550,0.2963
0.0006,-0.0126,0.9617,0.2738
0.0003,-0.0127,0.9676,0.2522
0.0000,-0.0128,0.9729,0.2309
-0.0002,-0.0129,0.9779,0.2087
-0.0007,-0.0130,0.9852,0.1709
-0.0006,-0.0129,0.9856,0.1686
-0.0007,-0.0130,0.9879,0.1545
-0.0010,-0.0131,0.9911,0.1325
-0.0013,-0.0130,0.9939,0.1095
-0.0015,-0.0130,0.9962,0.0861
-0.0019,-0.0131,0.9978,0.0650
-0.0020,-0.0132,0.9985,0.0531
-0.0022,-0.0132,0.9993,0.0349
-0.0025,-0.0133,0.9998,0.0147
0.0028,0.0133,-0.9998,0.0147
0.0030,0.0134,-0.9996,0.0247
0.0032,0.0134,-0.9991,0.0401
0.0035,0.0134,-0.9982,0.0584
0.0037,0.0134,-0.9973,0.0721
0.0039,0.0134,-0.9963,0.0848
0.0039,0.0135,-0.9953,0.0958
0.0040,0.0134,-0.9942,0.1066
0.0041,0.0135,-0.9931,0.1164
0.0042,0.0135,-0.9919,0.1262
0.0043,0.0135,-0.9905,0.1368
0.0045,0.0135,-0.9889,0.1479
0.0046,0.0135,-0.9879,0.1544
0.0047,0.0134,-0.9868,0.1613
0.0049,0.0134,-0.9850,0.1720
0.0052,0.0134,-0.9832,0.1820
0.0053,0.0134,-0.9806,0.1955
0.0053,0.0133,-0.9787,0.2048
0.0054,0.0132,-0.9762,0.2164
0.0056,0.0130,-0.9738,0.2270
0.0058,0.0130,-0.9713,0.2374
0.0059,0.0130,-0.9694,0.2451
0.0059,0.0130,-0.9680,0.2505
0.0060,0.0129,-0.9661,0.2578
0.0061,0.0129,-0.9639,0.2659
0.0063,0.0129,-0.9620,0.2727
0.0063,0.0129,-0.9606,0.2776
0.0063,0.0129,-0.9590,0.2830
0.0064,0.0128,-0.9578,0.2871
0.0065,0.0128,-0.9563,0.2920
0.0065,0.0128,-0.9550,0.2963
0.0066,0.0128,-0.9543,0.2985
0.0066,0.0128,-0.9538,0.3001
0.0066,0.0129,-0.9535,0.3010
0.0066,0.0129,-0.9535,0.3010
0.0066,0.0128,-0.9529,0.3029
0.0066,0.0127,-0.9514,0.3076
0.0067,0.0127,-0.9503,0.3110
0.0068,0.0128,-0.9498,0.3125
0.0069,0.0129,-0.9492,0.3143
0.0069,0.0127,-0.9482,0.3173
0.0070,0.0127,-0.9477,0.3188
0.0070,0.0127,-0.9473,0.3200
0.0070,0.0127,-0.9471,0.3206
0.0070,0.0127,-0.9471,0.3206
0.0070,0.0127,-0.9469,0.3212
0.0071,0.0127,-0.9467,0.3218
